,Bundesland,AnzahlFall,AnzahlGenesen,AnzahlTodesfall,Female,Unknown,Male,A00-A04,A05-A14,A15-A34,A35-A59,A60-A79,A80+,A_unknown
2020-02-26,Rheinland-Pfalz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,Rheinland-Pfalz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,Rheinland-Pfalz,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-02-29,Rheinland-Pfalz,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-03-01,Rheinland-Pfalz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,Rheinland-Pfalz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,Rheinland-Pfalz,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-03-04,Rheinland-Pfalz,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
2020-03-05,Rheinland-Pfalz,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-06,Rheinland-Pfalz,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020-03-07,Rheinland-Pfalz,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2020-03-08,Rheinland-Pfalz,3.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
2020-03-09,Rheinland-Pfalz,6.0,6.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0
2020-03-10,Rheinland-Pfalz,17.0,17.0,0.0,5.0,0.0,12.0,0.0,0.0,2.0,9.0,6.0,0.0,0.0
2020-03-11,Rheinland-Pfalz,29.0,29.0,0.0,9.0,0.0,20.0,0.0,0.0,8.0,17.0,4.0,0.0,0.0
2020-03-12,Rheinland-Pfalz,64.0,64.0,0.0,24.0,0.0,40.0,1.0,0.0,12.0,40.0,10.0,1.0,0.0
2020-03-13,Rheinland-Pfalz,58.0,58.0,0.0,24.0,0.0,34.0,0.0,0.0,16.0,41.0,1.0,0.0,0.0
2020-03-14,Rheinland-Pfalz,51.0,51.0,0.0,22.0,0.0,29.0,0.0,0.0,10.0,34.0,6.0,1.0,0.0
2020-03-15,Rheinland-Pfalz,95.0,94.0,1.0,37.0,0.0,58.0,1.0,1.0,16.0,55.0,18.0,3.0,1.0
2020-03-16,Rheinland-Pfalz,125.0,124.0,1.0,54.0,1.0,70.0,0.0,2.0,32.0,71.0,19.0,1.0,0.0
2020-03-17,Rheinland-Pfalz,168.0,167.0,1.0,64.0,0.0,104.0,1.0,0.0,44.0,92.0,26.0,4.0,1.0
2020-03-18,Rheinland-Pfalz,158.0,157.0,1.0,71.0,1.0,86.0,2.0,0.0,39.0,91.0,23.0,2.0,1.0
2020-03-19,Rheinland-Pfalz,135.0,131.0,4.0,62.0,3.0,70.0,2.0,2.0,35.0,68.0,20.0,7.0,1.0
2020-03-20,Rheinland-Pfalz,181.0,180.0,1.0,94.0,0.0,87.0,0.0,1.0,55.0,93.0,20.0,6.0,6.0
2020-03-21,Rheinland-Pfalz,115.0,113.0,2.0,61.0,0.0,54.0,1.0,1.0,32.0,49.0,28.0,4.0,0.0
2020-03-22,Rheinland-Pfalz,142.0,138.0,4.0,68.0,0.0,74.0,0.0,1.0,33.0,73.0,23.0,9.0,3.0
2020-03-23,Rheinland-Pfalz,196.0,196.0,0.0,108.0,0.0,88.0,0.0,7.0,51.0,93.0,42.0,3.0,0.0
2020-03-24,Rheinland-Pfalz,205.0,201.0,4.0,100.0,1.0,104.0,1.0,3.0,56.0,93.0,43.0,8.0,1.0
2020-03-25,Rheinland-Pfalz,171.0,166.0,5.0,82.0,1.0,88.0,2.0,6.0,44.0,83.0,30.0,6.0,0.0
2020-03-26,Rheinland-Pfalz,216.0,210.0,6.0,100.0,2.0,114.0,1.0,7.0,52.0,100.0,42.0,12.0,2.0
2020-03-27,Rheinland-Pfalz,271.0,265.0,6.0,128.0,4.0,139.0,3.0,4.0,75.0,123.0,49.0,17.0,0.0
2020-03-28,Rheinland-Pfalz,165.0,158.0,7.0,85.0,0.0,80.0,1.0,2.0,50.0,59.0,42.0,11.0,0.0
2020-03-29,Rheinland-Pfalz,142.0,139.0,3.0,65.0,2.0,75.0,2.0,2.0,53.0,62.0,19.0,3.0,1.0
2020-03-30,Rheinland-Pfalz,143.0,135.0,8.0,69.0,1.0,73.0,0.0,0.0,39.0,60.0,23.0,21.0,0.0
2020-03-31,Rheinland-Pfalz,201.0,190.0,11.0,109.0,1.0,91.0,1.0,4.0,72.0,71.0,39.0,13.0,1.0
2020-04-01,Rheinland-Pfalz,252.0,243.0,9.0,132.0,1.0,119.0,2.0,3.0,59.0,107.0,54.0,25.0,2.0
2020-04-02,Rheinland-Pfalz,189.0,187.0,2.0,104.0,2.0,83.0,3.0,4.0,49.0,80.0,39.0,14.0,0.0
2020-04-03,Rheinland-Pfalz,214.0,199.0,15.0,121.0,0.0,93.0,1.0,6.0,52.0,89.0,45.0,20.0,1.0
2020-04-04,Rheinland-Pfalz,140.0,136.0,4.0,90.0,0.0,50.0,1.0,3.0,28.0,62.0,24.0,22.0,0.0
2020-04-05,Rheinland-Pfalz,106.0,103.0,3.0,54.0,0.0,52.0,2.0,2.0,29.0,41.0,24.0,8.0,0.0
2020-04-06,Rheinland-Pfalz,140.0,131.0,9.0,69.0,1.0,70.0,1.0,0.0,29.0,59.0,35.0,16.0,0.0
2020-04-07,Rheinland-Pfalz,180.0,168.0,12.0,98.0,2.0,80.0,5.0,5.0,29.0,74.0,40.0,26.0,1.0
2020-04-08,Rheinland-Pfalz,173.0,162.0,11.0,98.0,1.0,74.0,1.0,5.0,29.0,75.0,31.0,32.0,0.0
2020-04-09,Rheinland-Pfalz,156.0,145.0,11.0,91.0,0.0,65.0,1.0,5.0,27.0,64.0,30.0,29.0,0.0
2020-04-10,Rheinland-Pfalz,131.0,124.0,7.0,77.0,0.0,54.0,0.0,4.0,28.0,52.0,30.0,16.0,1.0
2020-04-11,Rheinland-Pfalz,77.0,71.0,6.0,45.0,0.0,32.0,0.0,4.0,19.0,25.0,12.0,17.0,0.0
2020-04-12,Rheinland-Pfalz,65.0,62.0,3.0,20.0,0.0,45.0,0.0,2.0,27.0,20.0,8.0,8.0,0.0
2020-04-13,Rheinland-Pfalz,73.0,69.0,4.0,32.0,0.0,41.0,0.0,0.0,16.0,28.0,14.0,15.0,0.0
2020-04-14,Rheinland-Pfalz,100.0,92.0,8.0,49.0,1.0,50.0,2.0,5.0,30.0,32.0,13.0,18.0,0.0
2020-04-15,Rheinland-Pfalz,119.0,113.0,6.0,77.0,0.0,42.0,0.0,4.0,27.0,47.0,21.0,18.0,2.0
2020-04-16,Rheinland-Pfalz,116.0,109.0,7.0,65.0,0.0,51.0,1.0,2.0,29.0,46.0,22.0,16.0,0.0
2020-04-17,Rheinland-Pfalz,129.0,122.0,7.0,71.0,0.0,58.0,0.0,0.0,36.0,44.0,21.0,28.0,0.0
2020-04-18,Rheinland-Pfalz,87.0,83.0,4.0,36.0,0.0,51.0,1.0,3.0,26.0,28.0,13.0,16.0,0.0
2020-04-19,Rheinland-Pfalz,26.0,25.0,1.0,10.0,0.0,16.0,0.0,0.0,9.0,8.0,7.0,2.0,0.0
2020-04-20,Rheinland-Pfalz,35.0,32.0,3.0,17.0,0.0,18.0,0.0,0.0,6.0,13.0,10.0,5.0,1.0
2020-04-21,Rheinland-Pfalz,61.0,56.0,5.0,31.0,0.0,30.0,1.0,0.0,15.0,18.0,12.0,14.0,1.0
2020-04-22,Rheinland-Pfalz,85.0,77.0,8.0,45.0,0.0,40.0,0.0,5.0,18.0,25.0,13.0,22.0,2.0
2020-04-23,Rheinland-Pfalz,55.0,54.0,1.0,33.0,1.0,21.0,1.0,1.0,10.0,17.0,12.0,13.0,1.0
2020-04-24,Rheinland-Pfalz,62.0,57.0,5.0,38.0,0.0,24.0,2.0,3.0,16.0,21.0,10.0,10.0,0.0
2020-04-25,Rheinland-Pfalz,30.0,30.0,0.0,19.0,0.0,11.0,0.0,1.0,8.0,10.0,7.0,4.0,0.0
2020-04-26,Rheinland-Pfalz,30.0,30.0,0.0,17.0,0.0,13.0,0.0,1.0,9.0,15.0,2.0,3.0,0.0
2020-04-27,Rheinland-Pfalz,42.0,40.0,2.0,23.0,0.0,19.0,0.0,4.0,12.0,6.0,7.0,13.0,0.0
2020-04-28,Rheinland-Pfalz,31.0,27.0,4.0,18.0,0.0,13.0,0.0,0.0,11.0,7.0,7.0,6.0,0.0
2020-04-29,Rheinland-Pfalz,61.0,59.0,2.0,30.0,1.0,30.0,0.0,0.0,18.0,21.0,14.0,8.0,0.0
2020-04-30,Rheinland-Pfalz,46.0,44.0,2.0,22.0,0.0,24.0,1.0,2.0,12.0,17.0,8.0,6.0,0.0
2020-05-01,Rheinland-Pfalz,39.0,39.0,0.0,24.0,0.0,15.0,5.0,2.0,9.0,12.0,10.0,1.0,0.0
2020-05-02,Rheinland-Pfalz,19.0,19.0,0.0,11.0,0.0,8.0,0.0,5.0,8.0,4.0,1.0,1.0,0.0
2020-05-03,Rheinland-Pfalz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,Rheinland-Pfalz,28.0,25.0,3.0,14.0,0.0,14.0,1.0,1.0,8.0,9.0,1.0,8.0,0.0
2020-05-05,Rheinland-Pfalz,32.0,31.0,1.0,20.0,0.0,12.0,0.0,1.0,11.0,11.0,4.0,5.0,0.0
2020-05-06,Rheinland-Pfalz,30.0,30.0,0.0,13.0,0.0,17.0,0.0,6.0,7.0,9.0,7.0,1.0,0.0
2020-05-07,Rheinland-Pfalz,37.0,34.0,3.0,18.0,0.0,19.0,0.0,3.0,12.0,12.0,4.0,6.0,0.0
2020-05-08,Rheinland-Pfalz,24.0,24.0,0.0,15.0,0.0,9.0,0.0,1.0,10.0,9.0,2.0,2.0,0.0
2020-05-09,Rheinland-Pfalz,28.0,28.0,0.0,18.0,0.0,10.0,1.0,0.0,11.0,9.0,6.0,1.0,0.0
2020-05-10,Rheinland-Pfalz,15.0,14.0,1.0,11.0,0.0,4.0,2.0,1.0,6.0,4.0,2.0,0.0,0.0
2020-05-11,Rheinland-Pfalz,19.0,19.0,0.0,10.0,0.0,9.0,2.0,4.0,5.0,7.0,1.0,0.0,0.0
2020-05-12,Rheinland-Pfalz,21.0,20.0,1.0,8.0,0.0,13.0,0.0,1.0,5.0,7.0,6.0,2.0,0.0
2020-05-13,Rheinland-Pfalz,39.0,39.0,0.0,18.0,0.0,21.0,5.0,3.0,9.0,13.0,8.0,1.0,0.0
2020-05-14,Rheinland-Pfalz,30.0,30.0,0.0,13.0,0.0,17.0,0.0,5.0,7.0,12.0,3.0,3.0,0.0
2020-05-15,Rheinland-Pfalz,35.0,34.0,1.0,14.0,0.0,21.0,3.0,11.0,11.0,8.0,1.0,1.0,0.0
2020-05-16,Rheinland-Pfalz,10.0,10.0,0.0,2.0,0.0,8.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0
2020-05-17,Rheinland-Pfalz,17.0,17.0,0.0,7.0,1.0,9.0,2.0,0.0,9.0,4.0,1.0,0.0,1.0
2020-05-18,Rheinland-Pfalz,19.0,19.0,0.0,5.0,0.0,14.0,3.0,4.0,8.0,3.0,0.0,1.0,0.0
2020-05-19,Rheinland-Pfalz,22.0,22.0,0.0,17.0,0.0,5.0,0.0,4.0,8.0,7.0,2.0,1.0,0.0
2020-05-20,Rheinland-Pfalz,30.0,30.0,0.0,8.0,0.0,22.0,1.0,2.0,9.0,15.0,3.0,0.0,0.0
2020-05-21,Rheinland-Pfalz,6.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
2020-05-22,Rheinland-Pfalz,12.0,12.0,0.0,6.0,0.0,6.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0
2020-05-23,Rheinland-Pfalz,7.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0
2020-05-24,Rheinland-Pfalz,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,Rheinland-Pfalz,11.0,11.0,0.0,6.0,0.0,5.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0
2020-05-26,Rheinland-Pfalz,40.0,40.0,0.0,8.0,0.0,32.0,0.0,10.0,24.0,6.0,0.0,0.0,0.0
2020-05-27,Rheinland-Pfalz,20.0,20.0,0.0,9.0,0.0,11.0,0.0,3.0,7.0,7.0,3.0,0.0,0.0
2020-05-28,Rheinland-Pfalz,8.0,8.0,0.0,4.0,0.0,4.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0
2020-05-29,Rheinland-Pfalz,18.0,18.0,0.0,8.0,0.0,10.0,2.0,2.0,2.0,5.0,4.0,2.0,1.0
2020-05-30,Rheinland-Pfalz,11.0,11.0,0.0,7.0,0.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0
2020-05-31,Rheinland-Pfalz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,Rheinland-Pfalz,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2020-06-02,Rheinland-Pfalz,7.0,7.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0
2020-06-03,Rheinland-Pfalz,15.0,14.0,1.0,10.0,0.0,5.0,0.0,2.0,4.0,6.0,2.0,1.0,0.0
2020-06-04,Rheinland-Pfalz,28.0,28.0,0.0,11.0,0.0,17.0,0.0,5.0,12.0,9.0,2.0,0.0,0.0
2020-06-05,Rheinland-Pfalz,22.0,22.0,0.0,10.0,0.0,12.0,1.0,4.0,7.0,5.0,3.0,2.0,0.0
2020-06-06,Rheinland-Pfalz,8.0,8.0,0.0,6.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0
2020-06-07,Rheinland-Pfalz,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-06-08,Rheinland-Pfalz,15.0,15.0,0.0,6.0,1.0,8.0,0.0,3.0,5.0,6.0,1.0,0.0,0.0
2020-06-09,Rheinland-Pfalz,16.0,16.0,0.0,6.0,0.0,10.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0
2020-06-10,Rheinland-Pfalz,7.0,7.0,0.0,2.0,0.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0
2020-06-11,Rheinland-Pfalz,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-06-12,Rheinland-Pfalz,11.0,11.0,0.0,5.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0
2020-06-13,Rheinland-Pfalz,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-06-14,Rheinland-Pfalz,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2020-06-15,Rheinland-Pfalz,9.0,9.0,0.0,4.0,0.0,5.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0
2020-06-16,Rheinland-Pfalz,12.0,12.0,0.0,5.0,0.0,7.0,1.0,0.0,5.0,2.0,4.0,0.0,0.0
2020-06-17,Rheinland-Pfalz,17.0,17.0,0.0,9.0,0.0,8.0,0.0,0.0,8.0,3.0,4.0,2.0,0.0
2020-06-18,Rheinland-Pfalz,13.0,13.0,0.0,3.0,0.0,10.0,0.0,2.0,3.0,6.0,2.0,0.0,0.0
2020-06-19,Rheinland-Pfalz,11.0,11.0,0.0,6.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0
2020-06-20,Rheinland-Pfalz,10.0,10.0,0.0,6.0,0.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0
2020-06-21,Rheinland-Pfalz,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-06-22,Rheinland-Pfalz,5.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2020-06-23,Rheinland-Pfalz,17.0,17.0,0.0,7.0,0.0,10.0,0.0,3.0,6.0,4.0,1.0,1.0,2.0
2020-06-24,Rheinland-Pfalz,7.0,7.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0
2020-06-25,Rheinland-Pfalz,13.0,13.0,0.0,5.0,0.0,8.0,0.0,1.0,4.0,6.0,1.0,0.0,1.0
2020-06-26,Rheinland-Pfalz,16.0,16.0,0.0,4.0,0.0,12.0,0.0,0.0,9.0,4.0,3.0,0.0,0.0
2020-06-27,Rheinland-Pfalz,10.0,10.0,0.0,4.0,0.0,6.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0
2020-06-28,Rheinland-Pfalz,7.0,7.0,0.0,4.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0
2020-06-29,Rheinland-Pfalz,15.0,15.0,0.0,5.0,0.0,10.0,1.0,1.0,9.0,3.0,1.0,0.0,0.0
2020-06-30,Rheinland-Pfalz,27.0,27.0,0.0,16.0,0.0,11.0,1.0,3.0,13.0,9.0,1.0,0.0,0.0
2020-07-01,Rheinland-Pfalz,29.0,29.0,0.0,16.0,0.0,13.0,5.0,6.0,14.0,3.0,1.0,0.0,0.0
2020-07-02,Rheinland-Pfalz,7.0,7.0,0.0,3.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0
2020-07-03,Rheinland-Pfalz,8.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0
2020-07-04,Rheinland-Pfalz,8.0,8.0,0.0,4.0,0.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0
2020-07-05,Rheinland-Pfalz,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-07-06,Rheinland-Pfalz,8.0,8.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0
2020-07-07,Rheinland-Pfalz,7.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0
2020-07-08,Rheinland-Pfalz,12.0,12.0,0.0,8.0,0.0,4.0,1.0,2.0,7.0,0.0,2.0,0.0,0.0
2020-07-09,Rheinland-Pfalz,18.0,17.0,1.0,7.0,0.0,11.0,2.0,0.0,7.0,7.0,2.0,0.0,0.0
2020-07-10,Rheinland-Pfalz,17.0,17.0,0.0,8.0,0.0,9.0,1.0,1.0,7.0,5.0,2.0,0.0,1.0
2020-07-11,Rheinland-Pfalz,22.0,22.0,0.0,7.0,0.0,15.0,1.0,0.0,11.0,7.0,3.0,0.0,0.0
2020-07-12,Rheinland-Pfalz,15.0,15.0,0.0,6.0,0.0,9.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0
2020-07-13,Rheinland-Pfalz,29.0,29.0,0.0,12.0,1.0,16.0,3.0,2.0,7.0,11.0,5.0,1.0,0.0
2020-07-14,Rheinland-Pfalz,23.0,23.0,0.0,9.0,0.0,14.0,1.0,6.0,9.0,6.0,1.0,0.0,0.0
2020-07-15,Rheinland-Pfalz,22.0,22.0,0.0,9.0,0.0,13.0,0.0,4.0,6.0,6.0,4.0,2.0,0.0
2020-07-16,Rheinland-Pfalz,29.0,29.0,0.0,17.0,0.0,12.0,0.0,2.0,10.0,11.0,5.0,1.0,0.0
2020-07-17,Rheinland-Pfalz,12.0,11.0,1.0,4.0,0.0,8.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0
2020-07-18,Rheinland-Pfalz,14.0,14.0,0.0,8.0,0.0,6.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0
2020-07-19,Rheinland-Pfalz,13.0,13.0,0.0,7.0,0.0,6.0,1.0,3.0,1.0,6.0,2.0,0.0,0.0
2020-07-20,Rheinland-Pfalz,21.0,21.0,0.0,10.0,0.0,11.0,1.0,3.0,10.0,7.0,0.0,0.0,0.0
2020-07-21,Rheinland-Pfalz,16.0,16.0,0.0,7.0,0.0,9.0,0.0,0.0,9.0,5.0,2.0,0.0,0.0
2020-07-22,Rheinland-Pfalz,25.0,25.0,0.0,10.0,0.0,15.0,1.0,3.0,8.0,12.0,1.0,0.0,0.0
2020-07-23,Rheinland-Pfalz,10.0,9.0,1.0,3.0,0.0,7.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0
2020-07-24,Rheinland-Pfalz,16.0,14.0,0.0,6.0,0.0,10.0,0.0,1.0,5.0,7.0,2.0,1.0,0.0
2020-07-25,Rheinland-Pfalz,16.0,12.0,0.0,7.0,0.0,9.0,1.0,0.0,5.0,6.0,3.0,1.0,0.0
2020-07-26,Rheinland-Pfalz,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,Rheinland-Pfalz,17.0,8.0,0.0,7.0,0.0,10.0,3.0,0.0,8.0,5.0,1.0,0.0,0.0
2020-07-28,Rheinland-Pfalz,25.0,20.0,0.0,9.0,0.0,16.0,1.0,2.0,4.0,18.0,0.0,0.0,0.0
2020-07-29,Rheinland-Pfalz,21.0,18.0,0.0,10.0,0.0,11.0,0.0,0.0,14.0,6.0,0.0,1.0,0.0
2020-07-30,Rheinland-Pfalz,25.0,24.0,0.0,9.0,0.0,16.0,1.0,2.0,10.0,11.0,1.0,0.0,0.0
2020-07-31,Rheinland-Pfalz,13.0,10.0,0.0,5.0,0.0,8.0,0.0,1.0,7.0,3.0,2.0,0.0,0.0
2020-08-01,Rheinland-Pfalz,15.0,13.0,0.0,9.0,0.0,6.0,0.0,3.0,3.0,6.0,1.0,2.0,0.0
2020-08-02,Rheinland-Pfalz,6.0,3.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0
2020-08-03,Rheinland-Pfalz,44.0,39.0,0.0,11.0,0.0,33.0,2.0,4.0,27.0,10.0,0.0,0.0,1.0
2020-08-04,Rheinland-Pfalz,29.0,23.0,0.0,12.0,0.0,17.0,0.0,1.0,7.0,15.0,5.0,1.0,0.0
2020-08-05,Rheinland-Pfalz,55.0,45.0,0.0,28.0,0.0,27.0,2.0,7.0,26.0,19.0,1.0,0.0,0.0
2020-08-06,Rheinland-Pfalz,31.0,24.0,0.0,9.0,0.0,22.0,2.0,6.0,9.0,9.0,4.0,0.0,1.0
2020-08-07,Rheinland-Pfalz,59.0,15.0,0.0,23.0,1.0,35.0,2.0,8.0,27.0,20.0,1.0,0.0,1.0
2020-08-08,Rheinland-Pfalz,55.0,9.0,1.0,27.0,1.0,27.0,1.0,8.0,15.0,23.0,6.0,1.0,1.0
