,Bundesland,AnzahlFall,AnzahlGenesen,AnzahlTodesfall,Female,Unknown,Male,A00-A04,A05-A14,A15-A34,A35-A59,A60-A79,A80+,A_unknown
2020-03-09,Hessen,20.0,20.0,0.0,14.0,0.0,6.0,0.0,0.0,2.0,17.0,1.0,0.0,0.0
2020-03-10,Hessen,16.0,16.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,12.0,1.0,0.0,0.0
2020-03-11,Hessen,37.0,37.0,0.0,17.0,0.0,20.0,0.0,1.0,8.0,21.0,7.0,0.0,0.0
2020-03-12,Hessen,37.0,37.0,0.0,13.0,0.0,24.0,0.0,0.0,5.0,27.0,5.0,0.0,0.0
2020-03-13,Hessen,78.0,78.0,0.0,35.0,0.0,43.0,0.0,3.0,8.0,54.0,12.0,1.0,0.0
2020-03-14,Hessen,82.0,81.0,1.0,32.0,0.0,50.0,0.0,0.0,14.0,58.0,10.0,0.0,0.0
2020-03-15,Hessen,24.0,24.0,0.0,10.0,0.0,14.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0
2020-03-16,Hessen,126.0,125.0,1.0,51.0,0.0,75.0,1.0,2.0,27.0,78.0,16.0,2.0,0.0
2020-03-17,Hessen,168.0,167.0,1.0,79.0,0.0,89.0,2.0,4.0,44.0,94.0,22.0,2.0,0.0
2020-03-18,Hessen,224.0,223.0,1.0,91.0,0.0,133.0,0.0,3.0,66.0,130.0,25.0,0.0,0.0
2020-03-19,Hessen,203.0,202.0,1.0,78.0,0.0,125.0,2.0,5.0,45.0,111.0,39.0,1.0,0.0
2020-03-20,Hessen,212.0,208.0,4.0,83.0,0.0,129.0,0.0,3.0,48.0,128.0,29.0,4.0,0.0
2020-03-21,Hessen,135.0,132.0,3.0,60.0,0.0,75.0,0.0,2.0,40.0,68.0,22.0,3.0,0.0
2020-03-22,Hessen,59.0,58.0,1.0,23.0,0.0,36.0,0.0,0.0,11.0,29.0,15.0,4.0,0.0
2020-03-23,Hessen,276.0,271.0,5.0,131.0,0.0,145.0,2.0,2.0,58.0,154.0,55.0,5.0,0.0
2020-03-24,Hessen,235.0,226.0,9.0,98.0,0.0,137.0,1.0,5.0,60.0,130.0,30.0,9.0,0.0
2020-03-25,Hessen,247.0,242.0,5.0,111.0,0.0,136.0,0.0,3.0,56.0,129.0,56.0,3.0,0.0
2020-03-26,Hessen,301.0,289.0,12.0,144.0,0.0,157.0,3.0,2.0,82.0,142.0,58.0,14.0,0.0
2020-03-27,Hessen,308.0,293.0,15.0,153.0,0.0,155.0,0.0,3.0,72.0,137.0,66.0,30.0,0.0
2020-03-28,Hessen,185.0,178.0,7.0,94.0,0.0,91.0,1.0,0.0,43.0,76.0,49.0,16.0,0.0
2020-03-29,Hessen,140.0,129.0,11.0,67.0,0.0,73.0,1.0,3.0,29.0,62.0,34.0,11.0,0.0
2020-03-30,Hessen,183.0,172.0,11.0,89.0,0.0,94.0,1.0,1.0,40.0,85.0,39.0,17.0,0.0
2020-03-31,Hessen,254.0,241.0,13.0,121.0,0.0,133.0,0.0,0.0,54.0,105.0,73.0,22.0,0.0
2020-04-01,Hessen,329.0,305.0,24.0,184.0,0.0,145.0,5.0,8.0,68.0,126.0,78.0,44.0,0.0
2020-04-02,Hessen,267.0,244.0,23.0,161.0,0.0,106.0,4.0,6.0,68.0,90.0,57.0,42.0,0.0
2020-04-03,Hessen,250.0,239.0,11.0,144.0,0.0,106.0,2.0,5.0,46.0,117.0,58.0,22.0,0.0
2020-04-04,Hessen,224.0,206.0,18.0,143.0,0.0,81.0,2.0,3.0,48.0,101.0,43.0,27.0,0.0
2020-04-05,Hessen,91.0,86.0,5.0,47.0,0.0,44.0,1.0,3.0,21.0,42.0,16.0,8.0,0.0
2020-04-06,Hessen,139.0,118.0,21.0,69.0,0.0,70.0,1.0,2.0,20.0,50.0,48.0,18.0,0.0
2020-04-07,Hessen,255.0,237.0,18.0,130.0,0.0,125.0,4.0,1.0,49.0,116.0,55.0,30.0,0.0
2020-04-08,Hessen,303.0,284.0,19.0,174.0,0.0,129.0,3.0,10.0,67.0,123.0,59.0,41.0,0.0
2020-04-09,Hessen,292.0,260.0,32.0,147.0,0.0,145.0,1.0,6.0,60.0,125.0,46.0,54.0,0.0
2020-04-10,Hessen,155.0,140.0,15.0,88.0,0.0,67.0,1.0,6.0,34.0,60.0,29.0,25.0,0.0
2020-04-11,Hessen,151.0,136.0,15.0,83.0,0.0,68.0,1.0,6.0,25.0,55.0,32.0,32.0,0.0
2020-04-12,Hessen,99.0,87.0,12.0,57.0,0.0,42.0,1.0,1.0,25.0,26.0,17.0,29.0,0.0
2020-04-13,Hessen,77.0,66.0,11.0,41.0,0.0,36.0,0.0,0.0,15.0,25.0,16.0,21.0,0.0
2020-04-14,Hessen,160.0,145.0,15.0,96.0,0.0,64.0,1.0,2.0,40.0,70.0,25.0,22.0,0.0
2020-04-15,Hessen,227.0,214.0,13.0,134.0,0.0,93.0,1.0,3.0,55.0,79.0,49.0,40.0,0.0
2020-04-16,Hessen,207.0,192.0,15.0,111.0,0.0,96.0,0.0,6.0,44.0,94.0,43.0,20.0,0.0
2020-04-17,Hessen,190.0,180.0,10.0,100.0,0.0,90.0,3.0,7.0,45.0,86.0,28.0,21.0,0.0
2020-04-18,Hessen,129.0,117.0,12.0,68.0,0.0,61.0,2.0,1.0,40.0,34.0,27.0,25.0,0.0
2020-04-19,Hessen,73.0,63.0,10.0,42.0,0.0,31.0,0.0,0.0,7.0,22.0,13.0,31.0,0.0
2020-04-20,Hessen,79.0,71.0,8.0,45.0,0.0,34.0,0.0,0.0,20.0,28.0,10.0,21.0,0.0
2020-04-21,Hessen,169.0,160.0,9.0,91.0,0.0,78.0,4.0,6.0,41.0,72.0,21.0,25.0,0.0
2020-04-22,Hessen,176.0,164.0,12.0,96.0,0.0,80.0,2.0,3.0,45.0,68.0,34.0,24.0,0.0
2020-04-23,Hessen,125.0,117.0,8.0,69.0,0.0,56.0,2.0,2.0,21.0,46.0,33.0,21.0,0.0
2020-04-24,Hessen,101.0,95.0,6.0,46.0,0.0,55.0,1.0,0.0,39.0,28.0,23.0,10.0,0.0
2020-04-25,Hessen,89.0,85.0,4.0,49.0,0.0,40.0,3.0,2.0,19.0,37.0,18.0,10.0,0.0
2020-04-26,Hessen,24.0,21.0,3.0,12.0,0.0,12.0,0.0,1.0,8.0,7.0,6.0,2.0,0.0
2020-04-27,Hessen,68.0,66.0,2.0,32.0,0.0,36.0,2.0,2.0,16.0,24.0,16.0,8.0,0.0
2020-04-28,Hessen,139.0,135.0,4.0,69.0,0.0,70.0,1.0,3.0,45.0,53.0,22.0,15.0,0.0
2020-04-29,Hessen,122.0,121.0,1.0,55.0,0.0,67.0,1.0,2.0,38.0,60.0,14.0,7.0,0.0
2020-04-30,Hessen,104.0,98.0,6.0,50.0,0.0,54.0,1.0,1.0,32.0,43.0,14.0,13.0,0.0
2020-05-01,Hessen,78.0,76.0,2.0,42.0,0.0,36.0,1.0,4.0,23.0,23.0,18.0,9.0,0.0
2020-05-02,Hessen,40.0,39.0,1.0,23.0,0.0,17.0,1.0,0.0,13.0,11.0,9.0,6.0,0.0
2020-05-03,Hessen,26.0,25.0,1.0,14.0,0.0,12.0,0.0,2.0,9.0,9.0,5.0,1.0,0.0
2020-05-04,Hessen,28.0,25.0,3.0,16.0,0.0,12.0,0.0,0.0,6.0,14.0,3.0,5.0,0.0
2020-05-05,Hessen,90.0,88.0,2.0,42.0,0.0,48.0,6.0,4.0,36.0,29.0,11.0,4.0,0.0
2020-05-06,Hessen,104.0,101.0,3.0,50.0,0.0,54.0,5.0,4.0,25.0,51.0,16.0,3.0,0.0
2020-05-07,Hessen,83.0,79.0,4.0,48.0,0.0,35.0,0.0,2.0,23.0,36.0,16.0,6.0,0.0
2020-05-08,Hessen,86.0,80.0,6.0,47.0,0.0,39.0,6.0,2.0,28.0,35.0,13.0,2.0,0.0
2020-05-09,Hessen,47.0,46.0,1.0,23.0,0.0,24.0,0.0,1.0,10.0,22.0,11.0,3.0,0.0
2020-05-10,Hessen,15.0,15.0,0.0,6.0,0.0,9.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0
2020-05-11,Hessen,33.0,30.0,3.0,21.0,0.0,12.0,0.0,0.0,6.0,12.0,9.0,6.0,0.0
2020-05-12,Hessen,82.0,78.0,4.0,32.0,0.0,50.0,0.0,4.0,23.0,36.0,15.0,4.0,0.0
2020-05-13,Hessen,70.0,69.0,1.0,40.0,0.0,30.0,1.0,4.0,21.0,30.0,7.0,7.0,0.0
2020-05-14,Hessen,46.0,46.0,0.0,22.0,0.0,24.0,3.0,1.0,13.0,16.0,8.0,5.0,0.0
2020-05-15,Hessen,69.0,65.0,4.0,32.0,0.0,37.0,1.0,3.0,23.0,21.0,13.0,8.0,0.0
2020-05-16,Hessen,34.0,33.0,1.0,15.0,0.0,19.0,3.0,0.0,19.0,10.0,1.0,1.0,0.0
2020-05-17,Hessen,74.0,72.0,2.0,24.0,0.0,50.0,5.0,8.0,31.0,25.0,2.0,3.0,0.0
2020-05-18,Hessen,61.0,60.0,1.0,29.0,0.0,32.0,1.0,6.0,29.0,12.0,8.0,5.0,0.0
2020-05-19,Hessen,74.0,74.0,0.0,33.0,0.0,41.0,8.0,1.0,25.0,28.0,8.0,4.0,0.0
2020-05-20,Hessen,102.0,100.0,2.0,47.0,0.0,55.0,7.0,14.0,22.0,39.0,15.0,5.0,0.0
2020-05-21,Hessen,28.0,27.0,1.0,14.0,0.0,14.0,3.0,3.0,12.0,8.0,1.0,1.0,0.0
2020-05-22,Hessen,51.0,51.0,0.0,26.0,0.0,25.0,5.0,4.0,18.0,14.0,7.0,3.0,0.0
2020-05-23,Hessen,51.0,48.0,3.0,27.0,0.0,24.0,0.0,2.0,14.0,11.0,15.0,9.0,0.0
2020-05-24,Hessen,14.0,13.0,1.0,4.0,0.0,10.0,2.0,0.0,4.0,5.0,2.0,1.0,0.0
2020-05-25,Hessen,30.0,30.0,0.0,12.0,0.0,18.0,3.0,1.0,10.0,11.0,4.0,1.0,0.0
2020-05-26,Hessen,75.0,75.0,0.0,33.0,0.0,42.0,4.0,13.0,15.0,31.0,9.0,3.0,0.0
2020-05-27,Hessen,46.0,46.0,0.0,25.0,0.0,21.0,1.0,4.0,18.0,14.0,8.0,1.0,0.0
2020-05-28,Hessen,58.0,58.0,0.0,22.0,0.0,36.0,2.0,13.0,22.0,14.0,5.0,2.0,0.0
2020-05-29,Hessen,38.0,38.0,0.0,23.0,0.0,15.0,2.0,4.0,12.0,16.0,4.0,0.0,0.0
2020-05-30,Hessen,34.0,34.0,0.0,17.0,0.0,17.0,0.0,5.0,9.0,14.0,6.0,0.0,0.0
2020-05-31,Hessen,11.0,11.0,0.0,7.0,0.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0
2020-06-01,Hessen,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-06-02,Hessen,26.0,26.0,0.0,13.0,0.0,13.0,4.0,4.0,9.0,4.0,4.0,1.0,0.0
2020-06-03,Hessen,34.0,34.0,0.0,20.0,0.0,14.0,0.0,3.0,15.0,12.0,1.0,3.0,0.0
2020-06-04,Hessen,29.0,28.0,1.0,15.0,0.0,14.0,2.0,1.0,10.0,9.0,5.0,1.0,1.0
2020-06-05,Hessen,24.0,24.0,0.0,13.0,0.0,11.0,0.0,3.0,8.0,12.0,1.0,0.0,0.0
2020-06-06,Hessen,19.0,19.0,0.0,10.0,0.0,9.0,2.0,1.0,1.0,10.0,4.0,1.0,0.0
2020-06-07,Hessen,8.0,8.0,0.0,5.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0
2020-06-08,Hessen,36.0,36.0,0.0,15.0,0.0,21.0,5.0,3.0,15.0,6.0,5.0,2.0,0.0
2020-06-09,Hessen,17.0,17.0,0.0,10.0,0.0,7.0,0.0,0.0,9.0,4.0,4.0,0.0,0.0
2020-06-10,Hessen,37.0,35.0,2.0,14.0,0.0,23.0,1.0,6.0,10.0,13.0,4.0,3.0,0.0
2020-06-11,Hessen,9.0,9.0,0.0,2.0,0.0,7.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0
2020-06-12,Hessen,25.0,25.0,0.0,15.0,0.0,10.0,2.0,6.0,6.0,7.0,2.0,2.0,0.0
2020-06-13,Hessen,19.0,19.0,0.0,9.0,0.0,10.0,2.0,0.0,4.0,10.0,1.0,2.0,0.0
2020-06-14,Hessen,6.0,6.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0
2020-06-15,Hessen,8.0,8.0,0.0,3.0,0.0,5.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0
2020-06-16,Hessen,40.0,39.0,1.0,15.0,0.0,25.0,1.0,2.0,17.0,14.0,4.0,2.0,0.0
2020-06-17,Hessen,58.0,58.0,0.0,23.0,0.0,35.0,0.0,6.0,20.0,21.0,7.0,4.0,0.0
2020-06-18,Hessen,48.0,48.0,0.0,13.0,0.0,35.0,0.0,12.0,21.0,12.0,3.0,0.0,0.0
2020-06-19,Hessen,58.0,56.0,2.0,25.0,0.0,33.0,6.0,14.0,13.0,14.0,7.0,4.0,0.0
2020-06-20,Hessen,20.0,20.0,0.0,11.0,0.0,9.0,0.0,3.0,7.0,8.0,2.0,0.0,0.0
2020-06-21,Hessen,7.0,7.0,0.0,3.0,0.0,4.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0
2020-06-22,Hessen,20.0,20.0,0.0,8.0,0.0,12.0,2.0,3.0,9.0,6.0,0.0,0.0,0.0
2020-06-23,Hessen,38.0,38.0,0.0,20.0,0.0,18.0,1.0,5.0,10.0,18.0,2.0,2.0,0.0
2020-06-24,Hessen,27.0,27.0,0.0,12.0,0.0,15.0,0.0,3.0,14.0,8.0,1.0,1.0,0.0
2020-06-25,Hessen,39.0,39.0,0.0,17.0,0.0,22.0,2.0,1.0,21.0,15.0,0.0,0.0,0.0
2020-06-26,Hessen,29.0,29.0,0.0,11.0,0.0,18.0,1.0,4.0,13.0,6.0,5.0,0.0,0.0
2020-06-27,Hessen,19.0,19.0,0.0,6.0,0.0,13.0,0.0,1.0,7.0,9.0,2.0,0.0,0.0
2020-06-28,Hessen,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-06-29,Hessen,20.0,20.0,0.0,6.0,0.0,14.0,0.0,1.0,9.0,8.0,2.0,0.0,0.0
2020-06-30,Hessen,30.0,30.0,0.0,17.0,0.0,13.0,2.0,6.0,8.0,13.0,1.0,0.0,0.0
2020-07-01,Hessen,50.0,50.0,0.0,23.0,0.0,27.0,3.0,4.0,16.0,21.0,5.0,1.0,0.0
2020-07-02,Hessen,29.0,29.0,0.0,9.0,0.0,20.0,0.0,1.0,12.0,14.0,2.0,0.0,0.0
2020-07-03,Hessen,31.0,30.0,1.0,16.0,0.0,15.0,0.0,3.0,11.0,14.0,3.0,0.0,0.0
2020-07-04,Hessen,17.0,17.0,0.0,5.0,0.0,12.0,1.0,0.0,7.0,7.0,1.0,1.0,0.0
2020-07-05,Hessen,10.0,10.0,0.0,4.0,0.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0
2020-07-06,Hessen,27.0,27.0,0.0,12.0,0.0,15.0,2.0,4.0,12.0,8.0,1.0,0.0,0.0
2020-07-07,Hessen,29.0,29.0,0.0,11.0,0.0,18.0,0.0,2.0,13.0,12.0,2.0,0.0,0.0
2020-07-08,Hessen,52.0,52.0,0.0,23.0,0.0,29.0,4.0,3.0,22.0,19.0,3.0,1.0,0.0
2020-07-09,Hessen,39.0,38.0,1.0,16.0,0.0,23.0,2.0,1.0,17.0,14.0,3.0,2.0,0.0
2020-07-10,Hessen,42.0,42.0,0.0,17.0,0.0,25.0,2.0,6.0,17.0,11.0,6.0,0.0,0.0
2020-07-11,Hessen,28.0,28.0,0.0,14.0,0.0,14.0,4.0,2.0,7.0,11.0,2.0,2.0,0.0
2020-07-12,Hessen,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2020-07-13,Hessen,31.0,31.0,0.0,20.0,0.0,11.0,1.0,1.0,13.0,13.0,2.0,1.0,0.0
2020-07-14,Hessen,40.0,40.0,0.0,22.0,0.0,18.0,1.0,7.0,15.0,9.0,5.0,3.0,0.0
2020-07-15,Hessen,48.0,47.0,1.0,16.0,0.0,32.0,2.0,2.0,20.0,15.0,9.0,0.0,0.0
2020-07-16,Hessen,40.0,40.0,0.0,22.0,0.0,18.0,4.0,2.0,14.0,17.0,2.0,1.0,0.0
2020-07-17,Hessen,38.0,38.0,0.0,16.0,0.0,22.0,1.0,3.0,16.0,12.0,6.0,0.0,0.0
2020-07-18,Hessen,33.0,33.0,0.0,16.0,1.0,16.0,2.0,4.0,16.0,7.0,3.0,0.0,1.0
2020-07-19,Hessen,9.0,9.0,0.0,3.0,0.0,6.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0
2020-07-20,Hessen,26.0,25.0,1.0,9.0,0.0,17.0,1.0,2.0,9.0,10.0,4.0,0.0,0.0
2020-07-21,Hessen,27.0,26.0,1.0,9.0,0.0,18.0,1.0,1.0,10.0,13.0,1.0,1.0,0.0
2020-07-22,Hessen,71.0,69.0,2.0,37.0,0.0,34.0,3.0,4.0,25.0,22.0,11.0,6.0,0.0
2020-07-23,Hessen,57.0,57.0,0.0,33.0,0.0,24.0,4.0,5.0,25.0,16.0,6.0,1.0,0.0
2020-07-24,Hessen,71.0,64.0,1.0,33.0,0.0,38.0,3.0,3.0,23.0,31.0,10.0,1.0,0.0
2020-07-25,Hessen,34.0,34.0,0.0,17.0,0.0,17.0,2.0,2.0,8.0,12.0,6.0,4.0,0.0
2020-07-26,Hessen,5.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
2020-07-27,Hessen,58.0,50.0,1.0,27.0,0.0,31.0,1.0,7.0,22.0,19.0,2.0,7.0,0.0
2020-07-28,Hessen,64.0,59.0,1.0,30.0,0.0,34.0,1.0,5.0,19.0,27.0,9.0,1.0,2.0
2020-07-29,Hessen,84.0,73.0,0.0,44.0,1.0,39.0,3.0,6.0,30.0,32.0,13.0,0.0,0.0
2020-07-30,Hessen,81.0,72.0,0.0,47.0,0.0,34.0,4.0,9.0,30.0,29.0,8.0,1.0,0.0
2020-07-31,Hessen,85.0,75.0,0.0,49.0,0.0,36.0,3.0,5.0,24.0,30.0,8.0,14.0,1.0
2020-08-01,Hessen,51.0,45.0,0.0,22.0,0.0,29.0,2.0,4.0,18.0,21.0,4.0,2.0,0.0
2020-08-02,Hessen,21.0,13.0,0.0,11.0,0.0,10.0,0.0,2.0,6.0,8.0,3.0,2.0,0.0
2020-08-03,Hessen,70.0,58.0,1.0,31.0,0.0,39.0,4.0,4.0,19.0,29.0,10.0,4.0,0.0
2020-08-04,Hessen,74.0,60.0,0.0,29.0,0.0,45.0,0.0,6.0,34.0,27.0,7.0,0.0,0.0
2020-08-05,Hessen,116.0,105.0,0.0,49.0,0.0,67.0,3.0,19.0,50.0,36.0,8.0,0.0,0.0
2020-08-06,Hessen,123.0,101.0,0.0,51.0,0.0,72.0,3.0,8.0,40.0,53.0,13.0,6.0,0.0
2020-08-07,Hessen,124.0,43.0,0.0,57.0,0.0,67.0,9.0,14.0,49.0,44.0,6.0,2.0,0.0
2020-08-08,Hessen,76.0,28.0,0.0,41.0,1.0,34.0,1.0,11.0,40.0,21.0,3.0,0.0,0.0
2020-08-09,Hessen,18.0,3.0,0.0,5.0,0.0,13.0,1.0,1.0,9.0,7.0,0.0,0.0,0.0
2020-08-10,Hessen,95.0,21.0,0.0,35.0,0.0,60.0,1.0,13.0,47.0,29.0,4.0,0.0,1.0
2020-08-11,Hessen,97.0,21.0,0.0,42.0,0.0,55.0,1.0,11.0,40.0,38.0,6.0,1.0,0.0
2020-08-12,Hessen,155.0,21.0,0.0,71.0,0.0,84.0,7.0,18.0,58.0,60.0,9.0,3.0,0.0
2020-08-13,Hessen,185.0,18.0,0.0,92.0,3.0,90.0,7.0,25.0,85.0,57.0,9.0,2.0,0.0
2020-08-14,Hessen,149.0,7.0,0.0,59.0,1.0,89.0,7.0,12.0,67.0,57.0,5.0,2.0,-1.0
2020-08-15,Hessen,60.0,7.0,0.0,27.0,0.0,33.0,3.0,8.0,31.0,13.0,5.0,0.0,0.0
2020-08-16,Hessen,48.0,2.0,1.0,23.0,0.0,25.0,0.0,8.0,17.0,21.0,2.0,0.0,0.0
2020-08-17,Hessen,189.0,3.0,0.0,86.0,0.0,103.0,5.0,24.0,102.0,47.0,9.0,3.0,-1.0
2020-08-18,Hessen,139.0,2.0,0.0,62.0,0.0,77.0,3.0,15.0,66.0,45.0,8.0,1.0,1.0
2020-08-19,Hessen,153.0,0.0,0.0,69.0,2.0,82.0,4.0,17.0,72.0,46.0,13.0,1.0,0.0
